#START7777
#--------------------------------------------------------------------------------------------------
#  ´Ü±â¿¹º¸ À°»ó Á¶È¸ [ÀÔ·ÂÀÎ¼öÇüÅÂ][¿¹] ?reg=&tmfc1=2013121018&tmfc2=2013121106&disp=0&help=1
#--------------------------------------------------------------------------------------------------
#  1. REG_ID   : ¿¹º¸±¸¿ªÄÚµå
#  2. TM_FC    : ¹ßÇ¥½Ã°¢(³â¿ùÀÏ½ÃºÐ,KST)
#  3. TM_EF    : ¹ßÈ¿½Ã°¢(³â¿ùÀÏ½ÃºÐ,KST)
#  4. MOD      : ±¸°£ (A01(24½Ã°£),A02(12½Ã°£))
#  5. NE       : ¹ßÈ¿¹øÈ£
#  6. STN      : ¹ßÇ¥°ü¼­
#  7. C        : ¹ßÇ¥ÄÚµå
#  8. MAN_ID   : ¿¹º¸°üID
#  9. MAN_FC   : ¿¹º¸°ü¸í
# 10. W1       : Ç³Çâ1(16¹æÀ§)
# 11. T        : Ç³Çâ°æÇâ(1:-, 2:ÈÄ)
# 12. W2       : Ç³Çâ2(16¹æÀ§)
# 13. TA       : ±â¿Â
# 14. ST       : °­¼öÈ®·ü(%)
# 15. SKY      : ÇÏ´Ã»óÅÂÄÚµå (DB01(¸¼À½),DB02(±¸¸§Á¶±Ý),DB03(±¸¸§¸¹À½),DB04(Èå¸²))
# 16. PREP     : °­¼öÀ¯¹«ÄÚµå (1(ºñ),2(ºñ/´«),4(´«/ºñ),3(´«))
# 17. WF       : ¿¹º¸
#--------------------------------------------------------------------------------------------------
# REG_ID TM_FC        TM_EF        MOD NE STN C MAN_ID       MAN_FC     W1 T W2  TA  ST SKY  PREP WF
11C20201 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   18   0 DB01    0 "¸¼À½"
11C20201 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW  12  10 DB01    0 "¸¼À½"
11C20201 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     S  1 SW  22   0 DB01    0 "¸¼À½"
11C20202 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   23   0 DB01    0 "¸¼À½"
11C20202 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     S  1 SW  10   0 DB01    0 "¸¼À½"
11C20202 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  19  60 DB04    1 "Èå¸®°í °¡²û ºñ"
11C20202 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   7   0 DB01    0 "¸¼À½"
11C20202 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   18   0 DB01    0 "¸¼À½"
11C20202 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW  11  10 DB01    0 "¸¼À½"
11C20202 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     S  1 SW  23   0 DB01    0 "¸¼À½"
11C20301 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   26   0 DB01    0 "¸¼À½"
11C20301 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     S  1 SW   9   0 DB01    0 "¸¼À½"
11C20301 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  21  60 DB04    1 "Èå¸®°í ºñ"
11C20301 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   7  20 DB03    0 "±¸¸§¸¹À½"
11C20301 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   21   0 DB01    0 "¸¼À½"
11C20301 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW   8   0 DB01    0 "¸¼À½"
11C20301 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     S  1 SW  25   0 DB01    0 "¸¼À½"
11C20302 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   25   0 DB01    0 "¸¼À½"
11C20302 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     S  1 SW  12  10 DB01    0 "¸¼À½"
11C20302 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  20  60 DB04    1 "Èå¸®°í ºñ"
11C20302 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   8  20 DB03    0 "±¸¸§¸¹À½"
11C20302 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   21   0 DB01    0 "¸¼À½"
11C20302 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW  11   0 DB01    0 "¸¼À½"
11C20302 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     S  1 SW  24   0 DB01    0 "¸¼À½"
11C20303 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     S  1 SW  24   0 DB01    0 "¸¼À½"
11C20303 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     S  1 SW  12  10 DB01    0 "¸¼À½"
11C20303 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  20  60 DB04    1 "Èå¸®°í ºñ"
11C20303 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   8  20 DB03    0 "±¸¸§¸¹À½"
11C20303 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   21   0 DB01    0 "¸¼À½"
11C20303 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW  12   0 DB01    0 "¸¼À½"
11C20303 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     S  1 SW  24   0 DB01    0 "¸¼À½"
11C20401 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   26   0 DB01    0 "¸¼À½"
11C20401 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     SW 1 W   11   0 DB01    0 "¸¼À½"
11C20401 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  22  60 DB04    1 "Èå¸®°í ºñ"
11C20401 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   8  20 DB03    0 "±¸¸§¸¹À½"
11C20401 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   22   0 DB01    0 "¸¼À½"
11C20401 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW  11   0 DB01    0 "¸¼À½"
11C20401 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     SW 1 W   25   0 DB01    0 "¸¼À½"
11C20402 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   26   0 DB01    0 "¸¼À½"
11C20402 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     S  1 SW   9   0 DB01    0 "¸¼À½"
11C20402 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  21  60 DB04    1 "Èå¸®°í ºñ"
11C20402 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   7  20 DB03    0 "±¸¸§¸¹À½"
11C20402 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   21   0 DB01    0 "¸¼À½"
11C20402 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW  10   0 DB01    0 "¸¼À½"
11C20402 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     S  1 SW  25   0 DB01    0 "¸¼À½"
11C20403 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   25   0 DB01    0 "¸¼À½"
11C20403 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     SW 1 W    7   0 DB01    0 "¸¼À½"
11C20403 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  21  60 DB04    1 "Èå¸®°í ºñ"
11C20403 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   6  20 DB03    0 "±¸¸§¸¹À½"
11C20403 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   20   0 DB01    0 "¸¼À½"
11C20403 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW   8   0 DB01    0 "¸¼À½"
11C20403 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     SW 1 W   24   0 DB01    0 "¸¼À½"
11C20404 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   26   0 DB01    0 "¸¼À½"
11C20404 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     S  1 SW  10   0 DB01    0 "¸¼À½"
11C20404 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  21  60 DB04    1 "Èå¸®°í ºñ"
11C20404 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   8  20 DB03    0 "±¸¸§¸¹À½"
11C20404 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   21   0 DB01    0 "¸¼À½"
11C20404 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW  10   0 DB01    0 "¸¼À½"
11C20404 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     SW 1 W   25   0 DB01    0 "¸¼À½"
11C20501 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   25   0 DB01    0 "¸¼À½"
11C20501 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     S  1 SW   9   0 DB01    0 "¸¼À½"
11C20501 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  21  60 DB04    1 "Èå¸®°í °¡²û ºñ"
11C20501 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   7  10 DB01    0 "¸¼À½"
11C20501 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   21   0 DB01    0 "¸¼À½"
11C20501 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW  10   0 DB01    0 "¸¼À½"
11C20501 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     SW 1 W   24   0 DB01    0 "¸¼À½"
11C20502 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   25   0 DB01    0 "¸¼À½"
11C20502 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     S  1 SW   9   0 DB01    0 "¸¼À½"
11C20502 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  20  60 DB04    1 "Èå¸®°í ºñ"
11C20502 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   6  20 DB03    0 "±¸¸§¸¹À½"
11C20502 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   20   0 DB01    0 "¸¼À½"
11C20502 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW   9   0 DB01    0 "¸¼À½"
11C20502 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     S  1 SW  23   0 DB01    0 "¸¼À½"
11C20601 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   26   0 DB01    0 "¸¼À½"
11C20601 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     SW 1 W    8   0 DB01    0 "¸¼À½"
11C20601 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  22  60 DB04    1 "Èå¸®°í ºñ"
11C20601 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   6  20 DB03    0 "±¸¸§¸¹À½"
11C20601 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     S  1 SW  21   0 DB01    0 "¸¼À½"
11C20601 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW   9   0 DB01    0 "¸¼À½"
11C20601 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     SW 1 W   25   0 DB01    0 "¸¼À½"
11C20602 202405141100 202405141200 A02  0 133 2 jeromi       À¯È«Á¾     SW 1 W   25   0 DB01    0 "¸¼À½"
11C20602 202405141100 202405150000 A02  1 133 2 jeromi       À¯È«Á¾     S  1 SW  10   0 DB01    0 "¸¼À½"
11C20602 202405141100 202405151200 A02  2 133 2 jeromi       À¯È«Á¾     W  1 NW  22  60 DB04    1 "Èå¸®°í ºñ"
11C20602 202405141100 202405160000 A02  3 133 2 jeromi       À¯È«Á¾     W  1 NW   7  20 DB03    0 "±¸¸§¸¹À½"
11C20602 202405141100 202405161200 A02  4 133 2 jeromi       À¯È«Á¾     SW 1 W   21   0 DB01    0 "¸¼À½"
11C20602 202405141100 202405170000 A02  5 133 2 jeromi       À¯È«Á¾     S  1 SW  10   0 DB01    0 "¸¼À½"
11C20602 202405141100 202405171200 A02  6 133 2 jeromi       À¯È«Á¾     SW 1 W   25   0 DB01    0 "¸¼À½"
11D10101 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   25   0 DB01    0 "¸¼À½"
11D10101 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   10  60 DB03    1 "±¸¸§¸¹°í ÇÑ¶§ ºñ °÷"
11D10101 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  17  80 DB04    1 "Èå¸®°í ºñ"
11D10101 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   6  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ °÷"
11D10101 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  21  10 DB01    0 "¸¼À½"
11D10101 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    7   0 DB01    0 "¸¼À½"
11D10101 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  24   0 DB01    0 "¸¼À½"
11D10102 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D10102 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   10  60 DB03    1 "±¸¸§¸¹°í ÇÑ¶§ ºñ °÷"
11D10102 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  18  80 DB04    1 "Èå¸®°í ºñ"
11D10102 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   7  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11D10102 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  20  10 DB01    0 "¸¼À½"
11D10102 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    7   0 DB01    0 "¸¼À½"
11D10102 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  25   0 DB01    0 "¸¼À½"
11D10201 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   25   0 DB01    0 "¸¼À½"
11D10201 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W    9  60 DB03    1 "±¸¸§¸¹°í ÇÑ¶§ ºñ °÷"
11D10201 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  19  80 DB04    1 "Èå¸®°í ºñ"
11D10201 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   7  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11D10201 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  19  20 DB03    0 "±¸¸§¸¹À½"
11D10201 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    6   0 DB01    0 "¸¼À½"
11D10201 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  25   0 DB01    0 "¸¼À½"
11D10202 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D10202 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   10  60 DB03    1 "±¸¸§¸¹°í ÇÑ¶§ ºñ °÷"
11D10202 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  19  80 DB04    1 "Èå¸®°í ºñ"
11D10202 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   7  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11D10202 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  19  20 DB03    0 "±¸¸§¸¹À½"
11D10202 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    6   0 DB01    0 "¸¼À½"
11D10202 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  25   0 DB01    0 "¸¼À½"
11D10301 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D10301 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   11  20 DB03    0 "±¸¸§¸¹À½"
11D10301 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  19  80 DB04    1 "Èå¸®°í ºñ"
11D10301 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   8  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11D10301 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  21  10 DB01    0 "¸¼À½"
11D10301 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    8   0 DB01    0 "¸¼À½"
11D10301 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  25   0 DB01    0 "¸¼À½"
11D10302 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D10302 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   10  20 DB03    0 "±¸¸§¸¹À½"
11D10302 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  21  80 DB04    1 "Èå¸®°í ºñ"
11D10302 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   7  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11D10302 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  20  10 DB01    0 "¸¼À½"
11D10302 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    6   0 DB01    0 "¸¼À½"
11D10302 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  26   0 DB01    0 "¸¼À½"
11D10401 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D10401 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   11  10 DB01    0 "¸¼À½"
11D10401 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  22  80 DB04    1 "Èå¸®°í ºñ"
11D10401 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   8  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11D10401 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  21  10 DB01    0 "¸¼À½"
11D10401 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    9   0 DB01    0 "¸¼À½"
11D10401 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  25   0 DB01    0 "¸¼À½"
11D10402 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   25   0 DB01    0 "¸¼À½"
11D10402 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W    9  10 DB01    0 "¸¼À½"
11D10402 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  21  80 DB04    1 "Èå¸®°í ºñ"
11D10402 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   7  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11D10402 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  21  10 DB01    0 "¸¼À½"
11D10402 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    7   0 DB01    0 "¸¼À½"
11D10402 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  25   0 DB01    0 "¸¼À½"
11D10501 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D10501 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W    9  10 DB01    0 "¸¼À½"
11D10501 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  24  80 DB04    1 "Èå¸®°í ºñ"
11D10501 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   8  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11D10501 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  19  10 DB01    0 "¸¼À½"
11D10501 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    7   0 DB01    0 "¸¼À½"
11D10501 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  25   0 DB01    0 "¸¼À½"
11D10502 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D10502 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W    8  10 DB01    0 "¸¼À½"
11D10502 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  23  80 DB04    1 "Èå¸®°í ºñ"
11D10502 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   6  80 DB04    1 "Èå¸®°í ºñ"
11D10502 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  18  20 DB03    0 "±¸¸§¸¹À½"
11D10502 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    6   0 DB01    0 "¸¼À½"
11D10502 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  25   0 DB01    0 "¸¼À½"
11D10503 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   25   0 DB01    0 "¸¼À½"
11D10503 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W    8  10 DB01    0 "¸¼À½"
11D10503 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     N  1 NE  22  80 DB04    1 "Èå¸®°í ºñ"
11D10503 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   6  80 DB04    1 "Èå¸®°í ºñ"
11D10503 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  19  10 DB01    0 "¸¼À½"
11D10503 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    5   0 DB01    0 "¸¼À½"
11D10503 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     S  1 SW  25   0 DB01    0 "¸¼À½"
11D20201 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   22   0 DB01    0 "¸¼À½"
11D20201 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W    7   0 DB01    0 "¸¼À½"
11D20201 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     NW 1 N   16  80 DB04    2 "Èå¸®°í ºñ/´«"
11D20201 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   3  80 DB04    2 "Èå¸®°í ºñ/´«"
11D20201 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  12  20 DB03    0 "±¸¸§¸¹À½"
11D20201 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    5   0 DB01    0 "¸¼À½"
11D20201 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     SW 1 W   20   0 DB01    0 "¸¼À½"
11D20301 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   24   0 DB01    0 "¸¼À½"
11D20301 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W    9   0 DB01    0 "¸¼À½"
11D20301 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     NW 1 N   20  80 DB04    2 "Èå¸®°í ºñ/´«"
11D20301 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   4  80 DB04    2 "Èå¸®°í ºñ/´«"
11D20301 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  14  20 DB03    0 "±¸¸§¸¹À½"
11D20301 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W    7   0 DB01    0 "¸¼À½"
11D20301 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     SW 1 W   23   0 DB01    0 "¸¼À½"
11D20401 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   28   0 DB01    0 "¸¼À½"
11D20401 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   15  60 DB03    1 "±¸¸§¸¹°í ÇÑ¶§ ºñ"
11D20401 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     NW 1 N   18  80 DB04    1 "Èå¸®°í ºñ"
11D20401 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   9  80 DB04    1 "Èå¸®°í ºñ"
11D20401 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  18  20 DB03    0 "±¸¸§¸¹À½"
11D20401 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W   12   0 DB01    0 "¸¼À½"
11D20401 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D20402 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   28   0 DB01    0 "¸¼À½"
11D20402 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   14  60 DB03    1 "±¸¸§¸¹°í ÇÑ¶§ ºñ"
11D20402 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     NW 1 N   18  80 DB04    1 "Èå¸®°í ºñ"
11D20402 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW   9  80 DB04    1 "Èå¸®°í ºñ"
11D20402 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  18  20 DB03    0 "±¸¸§¸¹À½"
11D20402 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W   11   0 DB01    0 "¸¼À½"
11D20402 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     SW 1 W   25   0 DB01    0 "¸¼À½"
11D20403 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   28   0 DB01    0 "¸¼À½"
